"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"IN","2019","July","12 month-ending","Heroin (T40.1)","289","100","0.003031773","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","289"
"IN","2019","August","12 month-ending","Heroin (T40.1)","293","100","0.003033428","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","293"
"IN","2019","September","12 month-ending","Heroin (T40.1)","292","100","0.003029339","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","292"
"IN","2019","October","12 month-ending","Heroin (T40.1)","293","100","0.00302092","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","293"
"IN","2019","November","12 month-ending","Heroin (T40.1)","297","100","0.003011141","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","297"
"IN","2019","December","12 month-ending","Heroin (T40.1)","303","100","0.001503398","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","303"
"IN","2020","January","12 month-ending","Heroin (T40.1)","302","100","0.002989581","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","302"
"IN","2020","February","12 month-ending","Heroin (T40.1)","302","100","0.002971327","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","302"
"IN","2020","March","12 month-ending","Heroin (T40.1)","278","100","0.005911476","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","278"
"IN","2020","April","12 month-ending","Heroin (T40.1)","264","100","0.007253841","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","264"
"IN","2020","May","12 month-ending","Heroin (T40.1)","266","100","0.010008293","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","266"
"IN","2020","June","12 month-ending","Heroin (T40.1)","267","100","0.011324868","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","267"
"IN","2020","July","12 month-ending","Heroin (T40.1)","257","100","0.015414798","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","257"
"IN","2020","August","12 month-ending","Heroin (T40.1)","238","100","0.019416668","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","238"
"IN","2020","September","12 month-ending","Heroin (T40.1)","232","100","0.023364807","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","232"
"IN","2020","October","12 month-ending","Heroin (T40.1)","214","100","0.029802222","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","214"
"IN","2020","November","12 month-ending","Heroin (T40.1)","205","100","0.038118272","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","205"
"IN","2020","December","12 month-ending","Heroin (T40.1)","201","100","0.055594163","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","201"
"IN","2021","January","12 month-ending","Heroin (T40.1)","185","100","0.053076591","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","185"
"IN","2021","February","12 month-ending","Heroin (T40.1)","173","100","0.052964145","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","173"
"IN","2021","March","12 month-ending","Heroin (T40.1)","172","100","0.050717467","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","172"
"IN","2021","April","12 month-ending","Heroin (T40.1)","158","100","0.050071978","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","158"
"IN","2021","May","12 month-ending","Heroin (T40.1)","139","100","0.04801314","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","139"
"IN","2021","June","12 month-ending","Heroin (T40.1)","126","100","0.046865698","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"IN","2021","July","12 month-ending","Heroin (T40.1)","112","100","0.044439366","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","112"
"IN","2021","August","12 month-ending","Heroin (T40.1)","112","100","0.040359706","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","112"
"IN","2021","September","12 month-ending","Heroin (T40.1)","105","100","0.035967654","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","105"
"IN","2021","October","12 month-ending","Heroin (T40.1)","95","100","0.028377195","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","95"
"IN","2021","November","12 month-ending","Heroin (T40.1)","88","100","0.021171665","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","88"
"IN","2021","December","12 month-ending","Heroin (T40.1)","78","100","0.002520415","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","78"
"IN","2022","January","12 month-ending","Heroin (T40.1)","74","100","0.002500344","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","74"
"IN","2022","February","12 month-ending","Heroin (T40.1)","69","100","0.003716275","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","69"
"IN","2022","March","12 month-ending","Heroin (T40.1)","62","100","0.004942177","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","62"
"IN","2022","April","12 month-ending","Heroin (T40.1)","60","100","0.004952579","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"IN","2022","May","12 month-ending","Heroin (T40.1)","60","100","0.004963949","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"IN","2022","June","12 month-ending","Heroin (T40.1)","61","100","0.004968142","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","61"
"IN","2022","July","12 month-ending","Heroin (T40.1)","64","100","0.003715078","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","64"
"IN","2022","August","12 month-ending","Heroin (T40.1)","58","100","0.004978902","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","58"
"IN","2022","September","12 month-ending","Heroin (T40.1)","58","100","0.005068359","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","58"
"IN","2022","October","12 month-ending","Heroin (T40.1)","61","100","0.005120131","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","61"
"IN","2022","November","12 month-ending","Heroin (T40.1)","64","100","0.005188875","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","64"
"IN","2022","December","12 month-ending","Heroin (T40.1)","61","100","0.006571079","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","61"
"IN","2023","January","12 month-ending","Heroin (T40.1)","59","100","0.006779385","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","59"
"IN","2023","February","12 month-ending","Heroin (T40.1)","60","100","0.005517926","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"IN","2023","March","12 month-ending","Heroin (T40.1)","60","100","0.004141873","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","60"
"IN","2023","April","12 month-ending","Heroin (T40.1)","58","100","0.004131435","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","58"
