"GEOGRAPHY_FIPS","GEOGRAPHY_NAME","YEAR","TOUCHPOINT_TYPE","MEASURE_NAME","MEASURE_VALUE","ETL_RUN_TIMESTAMP"
"177",Wayne,"2018",ED visit,Median Days Since Most Recent Touchpoint Utilization,94.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,84.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Jail booking,Median Days Since Most Recent Touchpoint Utilization,126.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Release from prison,Median Days Since Most Recent Touchpoint Utilization,220.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",ED visit,Median Days Since Most Recent Touchpoint Utilization,69.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,74.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",Jail booking,Median Days Since Most Recent Touchpoint Utilization,171.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,14.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",ED visit,Median Days Since Most Recent Touchpoint Utilization,37.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,35.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Jail booking,Median Days Since Most Recent Touchpoint Utilization,183.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Release from prison,Median Days Since Most Recent Touchpoint Utilization,102.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,26.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",ED visit,Median Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,96.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Jail booking,Median Days Since Most Recent Touchpoint Utilization,102.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Release from prison,Median Days Since Most Recent Touchpoint Utilization,307.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,23.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",ED visit,Median Days Since Most Recent Touchpoint Utilization,33.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,28.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Jail booking,Median Days Since Most Recent Touchpoint Utilization,204.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Release from prison,Median Days Since Most Recent Touchpoint Utilization,5.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,18.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",ED visit,Median Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",EMS interaction,Median Days Since Most Recent Touchpoint Utilization,74.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Jail booking,Median Days Since Most Recent Touchpoint Utilization,214.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Release from prison,Median Days Since Most Recent Touchpoint Utilization,39.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,69.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,ED visit,Median Days Since Most Recent Touchpoint Utilization,54.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,EMS interaction,Median Days Since Most Recent Touchpoint Utilization,46.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Jail booking,Median Days Since Most Recent Touchpoint Utilization,170.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Release from prison,Median Days Since Most Recent Touchpoint Utilization,164.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Release from prison,Median Days Since Most Recent Touchpoint Utilization,164.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,28.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,ED visit,Median Days Since Most Recent Touchpoint Utilization,64.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,EMS interaction,Median Days Since Most Recent Touchpoint Utilization,62.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Jail booking,Median Days Since Most Recent Touchpoint Utilization,295.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Release from prison,Median Days Since Most Recent Touchpoint Utilization,82.0,2025-10-01 08:52:02.044
"177",Wayne,Last Two Years,Rx dispensation,Median Days Since Most Recent Touchpoint Utilization,74.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,3.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,104.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,92.0,2025-10-01 08:52:02.044
"035",Delaware,"2015",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,18.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,22.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,61.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,81.0,2025-10-01 08:52:02.044
"035",Delaware,"2016",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,12.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,122.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,95.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,265.0,2025-10-01 08:52:02.044
"035",Delaware,"2017",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,11.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,19.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,55.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,267.0,2025-10-01 08:52:02.044
"035",Delaware,"2018",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,15.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,5.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,6.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,49.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,178.0,2025-10-01 08:52:02.044
"035",Delaware,"2019",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"035",Delaware,"2020",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,29.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2020",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,13.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2021",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,18.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2021",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,29.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2021",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,71.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2021",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,67.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2021",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,9.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2022",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2022",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,17.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2022",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,54.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2022",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,142.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2022",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2023",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,40.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2023",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,42.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2023",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,111.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2023",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,181.0,2025-10-01 08:52:02.044
"141",St. Joseph,"2023",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,29.0,2025-10-01 08:52:02.044
"141",St. Joseph,All Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"141",St. Joseph,All Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,17.0,2025-10-01 08:52:02.044
"141",St. Joseph,All Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"141",St. Joseph,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,90.0,2025-10-01 08:52:02.044
"141",St. Joseph,All Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,90.0,2025-10-01 08:52:02.044
"141",St. Joseph,All Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,8.0,2025-10-01 08:52:02.044
"141",St. Joseph,Last Two Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,25.0,2025-10-01 08:52:02.044
"141",St. Joseph,Last Two Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"141",St. Joseph,Last Two Years,Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,75.0,2025-10-01 08:52:02.044
"141",St. Joseph,Last Two Years,Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,111.0,2025-10-01 08:52:02.044
"141",St. Joseph,Last Two Years,Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,144.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,130.0,2025-10-01 08:52:02.044
"177",Wayne,"2015",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,8.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,11.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,11.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,52.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,210.0,2025-10-01 08:52:02.044
"177",Wayne,"2016",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,49.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,76.0,2025-10-01 08:52:02.044
"177",Wayne,"2017",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,6.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,50.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,184.0,2025-10-01 08:52:02.044
"177",Wayne,"2018",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,12.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,9.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,116.0,2025-10-01 08:52:02.044
"177",Wayne,"2019",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,6.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,115.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,100.0,2025-10-01 08:52:02.044
"177",Wayne,"2020",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,6.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,14.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,52.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,302.0,2025-10-01 08:52:02.044
"177",Wayne,"2021",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,13.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,150.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,5.0,2025-10-01 08:52:02.044
"177",Wayne,"2022",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,8.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,24.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Jail booking,Lower Quartile Days Since Most Recent Touchpoint Utilization,157.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Release from prison,Lower Quartile Days Since Most Recent Touchpoint Utilization,39.0,2025-10-01 08:52:02.044
"177",Wayne,"2023",Rx dispensation,Lower Quartile Days Since Most Recent Touchpoint Utilization,7.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,ED visit,Lower Quartile Days Since Most Recent Touchpoint Utilization,11.0,2025-10-01 08:52:02.044
"177",Wayne,All Years,EMS interaction,Lower Quartile Days Since Most Recent Touchpoint Utilization,10.0,2025-10-01 08:52:02.044
